edge,sz_selection_frequency,sz_mean_importance_share,ctrl_selection_frequency,ctrl_mean_importance_share,selection_frequency_difference,importance_share_difference
lh_paracentral -- rh_isthmuscingulate,0.013333333333333334,0.0030092100379931707,0.021333333333333333,0.003232924291299481,-0.007999999999999998,-0.00022371425330631025
lh_inferiorparietal -- lh_precentral,0.013333333333333334,0.002342997523576368,0.021333333333333333,0.0027663868033647922,-0.007999999999999998,-0.00042338927978842434
lh_fusiform -- lh_lateralorbitofrontal,0.013333333333333334,0.003385365573840198,0.021333333333333333,0.0067082621881127905,-0.007999999999999998,-0.0033228966142725925
lh_caudalmiddlefrontal -- rh_superiortemporal,0.013333333333333334,0.0030867893240803736,0.021333333333333333,0.0032618572041507614,-0.007999999999999998,-0.00017506788007038776
lh_parstriangularis -- rh_insula,0.013333333333333334,0.0030129470217454112,0.021333333333333333,0.002981708137999743,-0.007999999999999998,3.1238883745668064e-05
lh_bankssts -- lh_rostralanteriorcingulate,0.0,0.0022170332377804323,0.008,0.0033536455287144977,-0.008,-0.0011366122909340654
rh_caudalmiddlefrontal -- rh_frontalpole,0.0,0.0015150955510846637,0.008,0.0026832216379339136,-0.008,-0.0011681260868492498
rh_caudalanteriorcingulate -- rh_parahippocampal,0.0,0.002511120074678648,0.008,0.0032194821749695667,-0.008,-0.0007083621002909185
lh_insula -- lh_paracentral,0.0,0.0018793487625289645,0.008,0.002109574130948302,-0.008,-0.0002302253684193375
lh_isthmuscingulate -- rh_insula,0.0,0.0021581484462294717,0.008,0.003335031415953827,-0.008,-0.0011768829697243553
rh_medialorbitofrontal -- rh_precentral,0.0,0.002331469719967927,0.008,0.0030475328606057225,-0.008,-0.0007160631406377955
lh_inferiortemporal -- lh_lateraloccipital,0.0,0.0022326602722271315,0.008,0.002707856342781776,-0.008,-0.00047519607055464437
lh_parsopercularis -- rh_precuneus,0.0,0.0016149032567025262,0.008,0.0029860639609894024,-0.008,-0.0013711607042868762
lh_postcentral -- rh_parsopercularis,0.0,0.00262523709472067,0.008,0.002790015599797864,-0.008,-0.00016477850507719402
lh_isthmuscingulate -- lh_parsorbitalis,0.0,0.003090062821253791,0.008,0.0028390353209292217,-0.008,0.0002510275003245691
lh_parahippocampal -- lh_parstriangularis,0.0,0.002446501492086464,0.008,0.00331533080265654,-0.008,-0.0008688293105700764
lh_precentral -- rh_caudalmiddlefrontal,0.0,0.0026391269312209006,0.008,0.002964186800684059,-0.008,-0.0003250598694631585
lh_postcentral -- rh_entorhinal,0.0,0.0013385587510493918,0.008,0.002805908377256384,-0.008,-0.001467349626206992
rh_superiorfrontal -- rh_superiorparietal,0.0,0.0019368374435057558,0.008,0.0021533469585088144,-0.008,-0.00021650951500305857
rh_parahippocampal -- rh_supramarginal,0.0,0.0025312726586963472,0.008,0.002771860753145977,-0.008,-0.0002405880944496299
lh_parstriangularis -- lh_superiorfrontal,0.0,0.00290927168691269,0.008,0.0030954544831075298,-0.008,-0.00018618279619483967
lh_parstriangularis -- lh_superiorparietal,0.0,0.0025295136355140183,0.008,0.0029263731689166458,-0.008,-0.00039685953340262746
lh_caudalanteriorcingulate -- lh_lateraloccipital,0.0,0.0019582108078354974,0.008,0.0029885655227806615,-0.008,-0.001030354714945164
rh_parstriangularis -- rh_rostralmiddlefrontal,0.0,0.002202389831924903,0.008,0.002723020656076317,-0.008,-0.000520630824151414
lh_transversetemporal -- rh_posteriorcingulate,0.0,0.002255522938547704,0.008,0.0034517314916340334,-0.008,-0.0011962085530863296
rh_bankssts -- rh_precentral,0.0,0.0022835777486955706,0.008,0.0025756495662158365,-0.008,-0.000292071817520266
lh_caudalanteriorcingulate -- lh_precentral,0.0,0.0018465958696879115,0.008,0.00288477841606273,-0.008,-0.0010381825463748186
lh_parstriangularis -- rh_rostralmiddlefrontal,0.0,0.0024089971702785547,0.008,0.003032472949542769,-0.008,-0.0006234757792642144
lh_parahippocampal -- rh_paracentral,0.0,0.0047295969630032604,0.008,0.002660032811796894,-0.008,0.0020695641512063663
lh_parsopercularis -- rh_entorhinal,0.0,0.0020277184201536774,0.008,0.003638779038756203,-0.008,-0.0016110606186025256
rh_inferiorparietal -- rh_lingual,0.0,0.0016193182071000656,0.008,0.0029064037130670647,-0.008,-0.001287085505966999
lh_lateralorbitofrontal -- rh_lingual,0.0,0.0021568301132535756,0.008,0.002898234718066647,-0.008,-0.0007414046048130713
lh_parstriangularis -- rh_parahippocampal,0.0,0.0023748202270453367,0.008,0.002849939062679145,-0.008,-0.0004751188356338083
lh_caudalanteriorcingulate -- lh_rostralmiddlefrontal,0.0,0.0020683161435925404,0.008,0.002762900902929518,-0.008,-0.0006945847593369777
rh_bankssts -- rh_fusiform,0.0,0.0024820644263665137,0.008,0.004761792788979307,-0.008,-0.0022797283626127935
lh_middletemporal -- lh_rostralanteriorcingulate,0.0,0.003764570230573053,0.008,0.004673286082695206,-0.008,-0.0009087158521221533
rh_inferiorparietal -- rh_middletemporal,0.0,0.0014225999234069747,0.008,0.006163689779008989,-0.008,-0.004741089855602015
lh_medialorbitofrontal -- lh_parstriangularis,0.0,0.002744421034786128,0.008,0.003384725139253618,-0.008,-0.0006403041044674902
rh_cuneus -- rh_parstriangularis,0.0,0.0035065920915060386,0.008,0.003917092322775,-0.008,-0.0004105002312689613
lh_middletemporal -- rh_parahippocampal,0.0,0.0020477590359506146,0.008,0.0037153644507918033,-0.008,-0.0016676054148411887
lh_frontalpole -- lh_pericalcarine,0.04,0.003429433091477257,0.048,0.0034092951895943633,-0.008,2.013790188289382e-05
lh_frontalpole -- lh_middletemporal,0.0,0.0022683404067360144,0.008,0.002287703186279038,-0.008,-1.9362779543023647e-05
lh_lateraloccipital -- lh_superiortemporal,0.0,0.0032331385853606944,0.008,0.00247415078693614,-0.008,0.0007589877984245544
lh_lateraloccipital -- rh_caudalmiddlefrontal,0.0,0.001825989467566443,0.008,0.002635488125236919,-0.008,-0.0008094986576704761
lh_fusiform -- lh_parsorbitalis,0.0,0.001637198380575871,0.008,0.004798935645410957,-0.008,-0.003161737264835086
lh_fusiform -- lh_rostralanteriorcingulate,0.0,0.004403050826999836,0.008,0.003075521424629266,-0.008,0.00132752940237057
lh_medialorbitofrontal -- rh_lingual,0.0,0.0027679727132648626,0.008,0.0032544116456894386,-0.008,-0.000486438932424576
lh_medialorbitofrontal -- rh_rostralanteriorcingulate,0.0,0.0038454613797428705,0.008,0.0036276854997408753,-0.008,0.00021777588000199523
lh_paracentral -- lh_superiortemporal,0.0,0.002424828861091203,0.008,0.002667002405551951,-0.008,-0.0002421735444607478
lh_paracentral -- lh_parsopercularis,0.0,0.003038161298255247,0.008,0.0035976763786646528,-0.008,-0.0005595150804094057
rh_cuneus -- rh_rostralanteriorcingulate,0.0,0.0030483875404174847,0.008,0.003055725777760932,-0.008,-7.338237343447376e-06
lh_fusiform -- rh_pericalcarine,0.0,0.0016163318572884476,0.008,0.0031344530357398787,-0.008,-0.001518121178451431
lh_paracentral -- lh_superiorfrontal,0.0,0.002009850669336199,0.008,0.00250641084268981,-0.008,-0.000496560173353611
lh_precuneus -- lh_rostralanteriorcingulate,0.0,0.0013324113804084724,0.008,0.002580774295857363,-0.008,-0.0012483629154488906
lh_lingual -- rh_inferiortemporal,0.0,0.0029663818081738405,0.008,0.006034236093235247,-0.008,-0.0030678542850614064
lh_superiorparietal -- rh_entorhinal,0.0,0.0013247216489778875,0.008,0.0031918054813859053,-0.008,-0.0018670838324080178
rh_caudalanteriorcingulate -- rh_lateraloccipital,0.0,0.002320855322191444,0.008,0.003049521736643678,-0.008,-0.000728666414452234
lh_caudalanteriorcingulate -- lh_transversetemporal,0.0,0.0012836405961187093,0.008,0.0021812131692122085,-0.008,-0.0008975725730934992
lh_parahippocampal -- rh_entorhinal,0.0,0.002846695806477914,0.008,0.002538257553315274,-0.008,0.00030843825316264
rh_medialorbitofrontal -- rh_supramarginal,0.0,0.0024548597074100817,0.008,0.0029646544133181347,-0.008,-0.000509794705908053
lh_lateraloccipital -- rh_supramarginal,0.0,0.0020532648383569064,0.008,0.0025850726876335784,-0.008,-0.000531807849276672
rh_paracentral -- rh_supramarginal,0.0,0.0021909136860784892,0.008,0.0031710723393496886,-0.008,-0.0009801586532711994
rh_fusiform -- rh_parstriangularis,0.0,0.0016102363141579936,0.008,0.0036547826832878778,-0.008,-0.002044546369129884
lh_lingual -- rh_inferiorparietal,0.0,0.001644853555237254,0.008,0.0033229719831961066,-0.008,-0.0016781184279588527
lh_rostralanteriorcingulate -- rh_parstriangularis,0.0,0.002280384908355279,0.008,0.003299527967793394,-0.008,-0.0010191430594381152
rh_parahippocampal -- rh_parstriangularis,0.0,0.0026880315209563852,0.008,0.0033453338350933125,-0.008,-0.0006573023141369272
lh_fusiform -- rh_caudalmiddlefrontal,0.0,0.0027838887251558555,0.008,0.0033041147766277182,-0.008,-0.0005202260514718627
lh_precuneus -- rh_pericalcarine,0.0,0.001656100479646184,0.008,0.002616956605173576,-0.008,-0.0009608561255273918
lh_fusiform -- rh_fusiform,0.06666666666666667,0.007293333338707693,0.07466666666666667,0.0066025022949590135,-0.008000000000000007,0.0006908310437486794
lh_bankssts -- lh_posteriorcingulate,0.03333333333333333,0.003140524269634754,0.042666666666666665,0.003437953256836232,-0.009333333333333332,-0.00029742898720147787
lh_transversetemporal -- rh_fusiform,0.006666666666666667,0.003234699259649209,0.016,0.008277635140541001,-0.009333333333333332,-0.005042935880891792
rh_parstriangularis -- rh_rostralanteriorcingulate,0.006666666666666667,0.0031283209350333823,0.016,0.0039334629765307655,-0.009333333333333332,-0.0008051420414973832
rh_insula -- rh_rostralanteriorcingulate,0.02,0.003084936449356936,0.029333333333333333,0.0029126257780858556,-0.009333333333333332,0.00017231067127108056
lh_lateraloccipital -- lh_superiorparietal,0.04666666666666667,0.003373208785247652,0.056,0.003410262171589789,-0.009333333333333332,-3.70533863421371e-05
lh_inferiortemporal -- rh_parstriangularis,0.006666666666666667,0.0032608667966263247,0.016,0.003006870978013698,-0.009333333333333332,0.0002539958186126268
lh_caudalanteriorcingulate -- rh_caudalmiddlefrontal,0.02,0.0034087934653722093,0.029333333333333333,0.003147062602506729,-0.009333333333333332,0.0002617308628654804
rh_caudalanteriorcingulate -- rh_superiorfrontal,0.006666666666666667,0.002781680163089618,0.016,0.0032752017185738507,-0.009333333333333332,-0.0004935215554842326
lh_parsopercularis -- lh_precentral,0.006666666666666667,0.0030372204824867634,0.016,0.003029945200110968,-0.009333333333333332,7.275282375795219e-06
lh_parahippocampal -- rh_insula,0.006666666666666667,0.002432066398759005,0.016,0.003339612917688635,-0.009333333333333332,-0.0009075465189296301
lh_inferiortemporal -- lh_insula,0.006666666666666667,0.002506574862227002,0.016,0.002896345069870425,-0.009333333333333332,-0.00038977020764342264
lh_middletemporal -- rh_superiortemporal,0.02,0.00318828967145953,0.029333333333333333,0.003302951456188884,-0.009333333333333332,-0.00011466178472935426
lh_posteriorcingulate -- rh_bankssts,0.03333333333333333,0.0032040139797405386,0.042666666666666665,0.0033921758728120413,-0.009333333333333332,-0.00018816189307150266
lh_caudalmiddlefrontal -- rh_rostralanteriorcingulate,0.006666666666666667,0.0021952032181880815,0.016,0.0029209794774579796,-0.009333333333333332,-0.0007257762592698981
lh_parahippocampal -- lh_rostralanteriorcingulate,0.006666666666666667,0.0027985936398217197,0.016,0.003216111708608389,-0.009333333333333332,-0.00041751806878666947
lh_pericalcarine -- rh_posteriorcingulate,0.006666666666666667,0.002355498863153063,0.016,0.0025805301464765056,-0.009333333333333332,-0.0002250312833234425
lh_inferiortemporal -- rh_middletemporal,0.006666666666666667,0.003020606534921496,0.016,0.0030219010188353703,-0.009333333333333332,-1.2944839138744578e-06
lh_middletemporal -- rh_caudalanteriorcingulate,0.03333333333333333,0.0029278270168395532,0.042666666666666665,0.0034187109561309927,-0.009333333333333332,-0.0004908839392914395
lh_paracentral -- lh_rostralanteriorcingulate,0.006666666666666667,0.002619062982867434,0.016,0.0037303114910616246,-0.009333333333333332,-0.0011112485081941907
lh_parstriangularis -- rh_supramarginal,0.006666666666666667,0.002739607330349938,0.016,0.0034112472731522197,-0.009333333333333332,-0.0006716399428022815
rh_parahippocampal -- rh_superiorfrontal,0.02,0.002933227720094785,0.029333333333333333,0.0032857149822188257,-0.009333333333333332,-0.00035248726212404064
lh_precuneus -- lh_superiorparietal,0.006666666666666667,0.0027705823391907672,0.016,0.002686013408580461,-0.009333333333333332,8.45689306103064e-05
lh_parstriangularis -- rh_paracentral,0.02,0.0033420074884986314,0.029333333333333333,0.0033002905613471766,-0.009333333333333332,4.1716927151454804e-05
rh_cuneus -- rh_parsopercularis,0.006666666666666667,0.0042507787708776475,0.016,0.0038537529372615923,-0.009333333333333332,0.00039702583361605516
lh_paracentral -- rh_inferiorparietal,0.006666666666666667,0.0032606202861570166,0.016,0.003004033787007994,-0.009333333333333332,0.0002565864991490225
lh_superiorparietal -- rh_postcentral,0.02,0.003205534918387108,0.029333333333333333,0.003299913157544567,-0.009333333333333332,-9.437823915745902e-05
rh_entorhinal -- rh_parsorbitalis,0.006666666666666667,0.0024110425926839275,0.016,0.0025064646633313117,-0.009333333333333332,-9.542207064738416e-05
lh_bankssts -- rh_bankssts,0.04,0.003444391755300773,0.050666666666666665,0.00359716431980554,-0.010666666666666665,-0.00015277256450476695
lh_caudalmiddlefrontal -- rh_caudalmiddlefrontal,0.04,0.003757836440738853,0.050666666666666665,0.003426176886887901,-0.010666666666666665,0.00033165955385095185
rh_bankssts -- rh_caudalmiddlefrontal,0.04,0.0035672066417720607,0.050666666666666665,0.0034450612490498534,-0.010666666666666665,0.00012214539272220734
lh_superiorfrontal -- rh_superiorfrontal,0.05333333333333334,0.0033905432308112796,0.064,0.003590059364814552,-0.010666666666666665,-0.0001995161340032723
rh_insula -- rh_superiorfrontal,0.04,0.003212330510558848,0.050666666666666665,0.0035281986720651984,-0.010666666666666665,-0.00031586816150635036
lh_parahippocampal -- lh_transversetemporal,0.0,0.0014095159966423833,0.010666666666666666,0.0037780199944889153,-0.010666666666666666,-0.002368503997846532
lh_paracentral -- rh_parahippocampal,0.0,0.002987183016356973,0.010666666666666666,0.0030071508861285044,-0.010666666666666666,-1.996786977153135e-05
lh_bankssts -- rh_inferiortemporal,0.0,0.002731035211367724,0.010666666666666666,0.002983835251863983,-0.010666666666666666,-0.0002528000404962592
lh_transversetemporal -- rh_inferiortemporal,0.0,0.0016318680733547206,0.010666666666666666,0.0062784714349629405,-0.010666666666666666,-0.00464660336160822
lh_temporalpole -- rh_inferiortemporal,0.0,0.0024464809389051164,0.010666666666666666,0.0037582824884268744,-0.010666666666666666,-0.001311801549521758
lh_inferiortemporal -- lh_supramarginal,0.0,0.002542819685892298,0.010666666666666666,0.003003484404472486,-0.010666666666666666,-0.00046066471858018836
lh_insula -- lh_isthmuscingulate,0.0,0.002320255696312618,0.010666666666666666,0.0027066408776262154,-0.010666666666666666,-0.0003863851813135973
lh_caudalmiddlefrontal -- lh_medialorbitofrontal,0.0,0.0016338570233074457,0.010666666666666666,0.004202532371621321,-0.010666666666666666,-0.002568675348313875
lh_inferiorparietal -- rh_medialorbitofrontal,0.0,0.0023247550864851224,0.010666666666666666,0.0030017850778025624,-0.010666666666666666,-0.00067702999131744
lh_parahippocampal -- rh_superiorfrontal,0.0,0.002671437470554278,0.010666666666666666,0.003112681954709194,-0.010666666666666666,-0.00044124448415491617
lh_postcentral -- lh_rostralanteriorcingulate,0.0,0.002313545927268577,0.010666666666666666,0.002643376877747371,-0.010666666666666666,-0.0003298309504787939
lh_postcentral -- rh_lingual,0.0,0.0021332715319778003,0.010666666666666666,0.0029036205845937653,-0.010666666666666666,-0.000770349052615965
lh_parsopercularis -- rh_postcentral,0.0,0.002834307047832688,0.010666666666666666,0.0027885737687465637,-0.010666666666666666,4.5733279086124495e-05
lh_postcentral -- rh_parahippocampal,0.0,0.0026600056726594455,0.010666666666666666,0.0028674025377180556,-0.010666666666666666,-0.00020739686505861013
lh_inferiortemporal -- rh_superiorfrontal,0.0,0.002759528416269603,0.010666666666666666,0.0029077522901388483,-0.010666666666666666,-0.00014822387386924547
lh_insula -- rh_inferiorparietal,0.0,0.001618241912716647,0.010666666666666666,0.002013600388815548,-0.010666666666666666,-0.0003953584760989009
lh_insula -- lh_posteriorcingulate,0.013333333333333334,0.003166973066996804,0.024,0.003009953952939348,-0.010666666666666666,0.00015701911405745575
lh_parahippocampal -- lh_rostralmiddlefrontal,0.013333333333333334,0.0029315874223796693,0.024,0.0032530087983012306,-0.010666666666666666,-0.00032142137592156136
lh_inferiorparietal -- lh_rostralanteriorcingulate,0.0,0.0022462339790791587,0.010666666666666666,0.0026235013280693827,-0.010666666666666666,-0.000377267348990224
rh_inferiortemporal -- rh_middletemporal,0.013333333333333334,0.003064309524763052,0.024,0.0033036844676446984,-0.010666666666666666,-0.00023937494288164655
lh_lateralorbitofrontal -- lh_parahippocampal,0.0,0.0028351434572758184,0.010666666666666666,0.0046987534007324454,-0.010666666666666666,-0.001863609943456627
rh_fusiform -- rh_middletemporal,0.0,0.002013908756420767,0.010666666666666666,0.004458209679975074,-0.010666666666666666,-0.0024443009235543068
lh_rostralanteriorcingulate -- rh_medialorbitofrontal,0.0,0.002787907520251036,0.010666666666666666,0.0032431785363564994,-0.010666666666666666,-0.00045527101610546346
lh_lateralorbitofrontal -- lh_parstriangularis,0.0,0.0023712692763210802,0.010666666666666666,0.0033342298423683506,-0.010666666666666666,-0.0009629605660472704
lh_lateralorbitofrontal -- lh_precuneus,0.0,0.001972429058391477,0.010666666666666666,0.0029532745116994056,-0.010666666666666666,-0.0009808454533079287
rh_insula -- rh_precentral,0.0,0.0025315224707071734,0.010666666666666666,0.0025375928914155997,-0.010666666666666666,-6.0704207084263766e-06
rh_isthmuscingulate -- rh_superiortemporal,0.0,0.0024721411738316207,0.010666666666666666,0.0029887069976248697,-0.010666666666666666,-0.000516565823793249
lh_inferiorparietal -- rh_rostralmiddlefrontal,0.013333333333333334,0.003001268288165623,0.024,0.003308629651089831,-0.010666666666666666,-0.00030736136292420797
lh_supramarginal -- rh_postcentral,0.013333333333333334,0.003282219085134726,0.024,0.003005398043305597,-0.010666666666666666,0.00027682104182912915
rh_isthmuscingulate -- rh_rostralanteriorcingulate,0.0,0.002454864058808072,0.010666666666666666,0.0032761410874084704,-0.010666666666666666,-0.0008212770286003986
lh_inferiorparietal -- rh_superiorfrontal,0.0,0.002735147510725935,0.010666666666666666,0.0022589857275227944,-0.010666666666666666,0.0004761617832031405
lh_paracentral -- lh_posteriorcingulate,0.0,0.0027934791183596795,0.010666666666666666,0.0027440340324527655,-0.010666666666666666,4.944508590691392e-05
lh_entorhinal -- lh_parahippocampal,0.0,0.0022744762193907544,0.010666666666666666,0.0026275676624887387,-0.010666666666666666,-0.00035309144309798434
lh_lateraloccipital -- lh_precuneus,0.0,0.0026975144445228606,0.010666666666666666,0.0028463008857665235,-0.010666666666666666,-0.00014878644124366285
lh_precuneus -- rh_frontalpole,0.0,0.0021902696946284315,0.010666666666666666,0.002479345421966993,-0.010666666666666666,-0.0002890757273385615
lh_superiorparietal -- rh_precuneus,0.0,0.0023002754201845534,0.010666666666666666,0.0030143592306842945,-0.010666666666666666,-0.000714083810499741
lh_entorhinal -- rh_lateralorbitofrontal,0.0,0.0030111982900332076,0.010666666666666666,0.0038964464117318006,-0.010666666666666666,-0.000885248121698593
lh_medialorbitofrontal -- lh_middletemporal,0.0,0.0025258367141841194,0.010666666666666666,0.0024160655196514592,-0.010666666666666666,0.0001097711945326602
rh_fusiform -- rh_rostralanteriorcingulate,0.0,0.0019525523465287419,0.010666666666666666,0.004567039942981907,-0.010666666666666666,-0.002614487596453165
lh_frontalpole -- rh_inferiortemporal,0.0,0.0019344110038355478,0.010666666666666666,0.0028547378295228744,-0.010666666666666666,-0.0009203268256873266
rh_inferiortemporal -- rh_rostralanteriorcingulate,0.0,0.0030338198566345295,0.010666666666666666,0.0032768837773707953,-0.010666666666666666,-0.00024306392073626584
rh_inferiorparietal -- rh_insula,0.0,0.001697094965680847,0.010666666666666666,0.0018340540122935164,-0.010666666666666666,-0.00013695904661266932
lh_medialorbitofrontal -- rh_fusiform,0.013333333333333334,0.004305392436476995,0.024,0.004673263481364922,-0.010666666666666666,-0.0003678710448879272
lh_parstriangularis -- rh_middletemporal,0.0,0.0027044235813936577,0.010666666666666666,0.00280662006660958,-0.010666666666666666,-0.00010219648521592227
lh_caudalanteriorcingulate -- rh_middletemporal,0.013333333333333334,0.002973987224931809,0.024,0.003041950585030153,-0.010666666666666666,-6.796336009834425e-05
lh_transversetemporal -- rh_superiorfrontal,0.0,0.001484575964105696,0.010666666666666666,0.0020814602284053092,-0.010666666666666666,-0.0005968842642996132
rh_pericalcarine -- rh_posteriorcingulate,0.0,0.001834911194491144,0.010666666666666666,0.002402128086520969,-0.010666666666666666,-0.0005672168920298252
rh_bankssts -- rh_lateralorbitofrontal,0.0,0.0027103399074940404,0.010666666666666666,0.002588233378046394,-0.010666666666666666,0.00012210652944764618
lh_caudalanteriorcingulate -- lh_insula,0.013333333333333334,0.0027923634208077666,0.024,0.0028313459548574196,-0.010666666666666666,-3.898253404965293e-05
lh_middletemporal -- lh_superiortemporal,0.02666666666666667,0.0031899264435528334,0.037333333333333336,0.003177007926434846,-0.010666666666666668,1.2918517117987537e-05
lh_lateraloccipital -- rh_precentral,0.02666666666666667,0.0030753065242235507,0.037333333333333336,0.003364875103235234,-0.010666666666666668,-0.00028956857901168325
lh_cuneus -- lh_precuneus,0.02666666666666667,0.0038780877022301387,0.037333333333333336,0.0035504219690630392,-0.010666666666666668,0.0003276657331670995
lh_parsorbitalis -- rh_temporalpole,0.06,0.003493113077974882,0.072,0.0036559266356650136,-0.011999999999999997,-0.00016281355769013142
lh_superiorfrontal -- rh_caudalmiddlefrontal,0.006666666666666667,0.0030814015107811284,0.018666666666666668,0.00304470801795394,-0.012,3.6693492827188316e-05
lh_caudalanteriorcingulate -- rh_superiorfrontal,0.006666666666666667,0.00256019347637265,0.018666666666666668,0.002961038349116168,-0.012,-0.00040084487274351767
lh_parstriangularis -- rh_caudalanteriorcingulate,0.006666666666666667,0.0029858946395922336,0.018666666666666668,0.003057110826869824,-0.012,-7.121618727759038e-05
lh_caudalanteriorcingulate -- lh_rostralanteriorcingulate,0.006666666666666667,0.002651418327213959,0.018666666666666668,0.0033742678014567237,-0.012,-0.0007228494742427647
rh_inferiorparietal -- rh_superiorparietal,0.02,0.0035005619850613985,0.032,0.003386095454342725,-0.012,0.00011446653071867357
lh_precuneus -- rh_postcentral,0.006666666666666667,0.00328767618262958,0.018666666666666668,0.00333625054189777,-0.012,-4.8574359268189864e-05
lh_lateraloccipital -- rh_cuneus,0.006666666666666667,0.002729412067009679,0.018666666666666668,0.0032100175972967476,-0.012,-0.00048060553028706843
rh_frontalpole -- rh_lateralorbitofrontal,0.006666666666666667,0.003787489894478988,0.018666666666666668,0.0033641495447379647,-0.012,0.0004233403497410234
lh_frontalpole -- lh_isthmuscingulate,0.006666666666666667,0.0028085321943511882,0.018666666666666668,0.002867745218784156,-0.012,-5.92130244329676e-05
lh_caudalanteriorcingulate -- rh_superiortemporal,0.006666666666666667,0.0020910516439013216,0.018666666666666668,0.0028620348571495834,-0.012,-0.0007709832132482618
lh_rostralanteriorcingulate -- rh_superiorparietal,0.006666666666666667,0.0024604654951724163,0.018666666666666668,0.0030165792631275195,-0.012,-0.0005561137679551032
lh_lateraloccipital -- rh_parahippocampal,0.02,0.002968531892550597,0.032,0.0031360371719440037,-0.012,-0.0001675052793934065
lh_supramarginal -- rh_inferiorparietal,0.02,0.003375664406336509,0.032,0.0033404729626188216,-0.012,3.519144371768755e-05
lh_supramarginal -- rh_insula,0.006666666666666667,0.002306746237697346,0.018666666666666668,0.0029679736067892717,-0.012,-0.0006612273690919258
lh_paracentral -- rh_caudalanteriorcingulate,0.006666666666666667,0.0024246047730894613,0.018666666666666668,0.0028495118918267295,-0.012,-0.00042490711873726826
lh_paracentral -- rh_fusiform,0.006666666666666667,0.0023814565508732746,0.018666666666666668,0.0027311093085860246,-0.012,-0.00034965275771274996
lh_supramarginal -- rh_lateraloccipital,0.02,0.003227764535857459,0.032,0.003157547846653018,-0.012,7.021668920444103e-05
lh_entorhinal -- lh_parsorbitalis,0.006666666666666667,0.0029040609866445933,0.018666666666666668,0.0034915086274411393,-0.012,-0.0005874476407965461
lh_entorhinal -- rh_precuneus,0.02,0.0029874090218756076,0.032,0.0032740984326758028,-0.012,-0.0002866894108001952
lh_superiorfrontal -- rh_bankssts,0.006666666666666667,0.0022535139870235804,0.018666666666666668,0.0027938680967617376,-0.012,-0.0005403541097381572
lh_insula -- lh_transversetemporal,0.02,0.002740022088390649,0.032,0.003947440137997505,-0.012,-0.001207418049606856
lh_insula -- rh_posteriorcingulate,0.02,0.0029603976636818664,0.032,0.0031723038579011082,-0.012,-0.0002119061942192418
lh_bankssts -- rh_isthmuscingulate,0.02,0.003021456437180434,0.032,0.003162925631144,-0.012,-0.0001414691939635661
rh_rostralmiddlefrontal -- rh_superiorfrontal,0.006666666666666667,0.002358919365363968,0.018666666666666668,0.002661773671494889,-0.012,-0.00030285430613092093
lh_caudalanteriorcingulate -- lh_superiortemporal,0.006666666666666667,0.002468776905668497,0.018666666666666668,0.0027226934868704727,-0.012,-0.00025391658120197573
lh_parsopercularis -- rh_rostralmiddlefrontal,0.006666666666666667,0.0026600445533554286,0.018666666666666668,0.003092359027708974,-0.012,-0.0004323144743535452
lh_inferiortemporal -- lh_precentral,0.006666666666666667,0.0028036472929626943,0.018666666666666668,0.003634718968983088,-0.012,-0.0008310716760203938
rh_posteriorcingulate -- rh_superiortemporal,0.03333333333333333,0.002884292520398251,0.04533333333333334,0.0033666969917870663,-0.012000000000000004,-0.0004824044713888152
lh_entorhinal -- rh_temporalpole,0.02666666666666667,0.003796926827449288,0.04,0.003494423421548631,-0.013333333333333332,0.0003025034059006568
lh_lateralorbitofrontal -- lh_paracentral,0.0,0.001512577634109542,0.013333333333333334,0.0035922942337686904,-0.013333333333333334,-0.0020797165996591484
lh_superiorparietal -- rh_lingual,0.0,0.0024856400708539116,0.013333333333333334,0.0030812159664601016,-0.013333333333333334,-0.00059557589560619
lh_inferiorparietal -- lh_parsopercularis,0.0,0.0025314238635964458,0.013333333333333334,0.0031499574577189466,-0.013333333333333334,-0.0006185335941225009
lh_parstriangularis -- lh_transversetemporal,0.0,0.0023248595470048445,0.013333333333333334,0.0033859868225508956,-0.013333333333333334,-0.001061127275546051
lh_caudalanteriorcingulate -- lh_pericalcarine,0.0,0.0017058662122618907,0.013333333333333334,0.00297044831221134,-0.013333333333333334,-0.0012645820999494495
rh_inferiorparietal -- rh_postcentral,0.013333333333333334,0.0030087575811942853,0.02666666666666667,0.0030537251500307987,-0.013333333333333334,-4.4967568836513407e-05
rh_parstriangularis -- rh_precentral,0.0,0.0023281550772652326,0.013333333333333334,0.003689496240547913,-0.013333333333333334,-0.0013613411632826806
rh_insula -- rh_rostralmiddlefrontal,0.0,0.001961361524023494,0.013333333333333334,0.0022035997155884736,-0.013333333333333334,-0.00024223819156497968
lh_medialorbitofrontal -- rh_parstriangularis,0.0,0.0034087197301047242,0.013333333333333334,0.004062160571774924,-0.013333333333333334,-0.0006534408416701996
lh_lingual -- lh_superiorparietal,0.0,0.0022836416867577673,0.013333333333333334,0.003027179836942344,-0.013333333333333334,-0.0007435381501845768
lh_frontalpole -- lh_posteriorcingulate,0.0,0.0013427389549765275,0.013333333333333334,0.0019282564460946774,-0.013333333333333334,-0.0005855174911181499
