group,edge,topk_count,n_instances,selection_frequency,mean_importance_share,mean_rank,mean_original_weight
ALL_SZ,rh_insula -- rh_lateralorbitofrontal,1,150,0.006666666666666667,0.00193393972380159,313.85714285714283,0.9286238125392369
ALL_SZ,rh_insula -- rh_medialorbitofrontal,1,150,0.006666666666666667,0.0024752662240894894,271.06666666666666,-0.9521721164385478
ALL_SZ,rh_insula -- rh_middletemporal,0,150,0.0,0.0015179333271647148,383.8,-0.8965909898281097
ALL_SZ,rh_insula -- rh_paracentral,0,150,0.0,0.002233169482166856,267.94117647058823,0.9442476595149321
ALL_SZ,rh_insula -- rh_parahippocampal,4,150,0.02666666666666667,0.0038045397429433882,195.35294117647058,0.9625418139439003
ALL_SZ,rh_insula -- rh_parsopercularis,10,150,0.06666666666666667,0.0037586917668780435,142.37142857142857,0.967474490404129
ALL_SZ,rh_insula -- rh_parstriangularis,0,150,0.0,0.0030020991342250523,236.83333333333334,0.9423427780469259
ALL_SZ,rh_insula -- rh_postcentral,0,150,0.0,0.001786463237027824,284.0,-0.9141584932804108
ALL_SZ,rh_insula -- rh_posteriorcingulate,4,150,0.02666666666666667,0.003574928499558276,197.0,0.9458837255835533
ALL_SZ,rh_insula -- rh_precentral,0,150,0.0,0.0025315224707071734,280.38235294117646,-0.947408353581148
ALL_SZ,rh_insula -- rh_rostralanteriorcingulate,3,150,0.02,0.003084936449356936,225.89795918367346,0.953219719079076
ALL_SZ,rh_insula -- rh_rostralmiddlefrontal,0,150,0.0,0.001961361524023494,246.34615384615384,-0.9182706360633557
ALL_SZ,rh_insula -- rh_superiorfrontal,6,150,0.04,0.003212330510558848,175.3781512605042,-0.9639904268649446
ALL_SZ,rh_insula -- rh_superiorparietal,1,150,0.006666666666666667,0.0019930354783003162,347.6,-0.907091248035431
ALL_SZ,rh_insula -- rh_superiortemporal,1,150,0.006666666666666667,0.0031967385167836096,217.92307692307693,-0.922245076069465
ALL_SZ,rh_insula -- rh_supramarginal,1,150,0.006666666666666667,0.0028677363207423538,196.91666666666666,-0.475601260860761
ALL_SZ,rh_insula -- rh_transversetemporal,1,150,0.006666666666666667,0.002660738051454421,241.75,0.9342898031075796
ALL_SZ,rh_isthmuscingulate -- rh_lateraloccipital,0,150,0.0,0.002500093119048172,303.25,-0.9220810905098915
ALL_SZ,rh_isthmuscingulate -- rh_lateralorbitofrontal,3,150,0.02,0.0032209302099622337,172.46666666666667,0.957568887869517
ALL_SZ,rh_isthmuscingulate -- rh_medialorbitofrontal,0,150,0.0,0.002221799846495166,269.6666666666667,-0.956350737147861
ALL_SZ,rh_isthmuscingulate -- rh_middletemporal,1,150,0.006666666666666667,0.0027718165110530366,232.986301369863,-0.9579170182959674
ALL_SZ,rh_isthmuscingulate -- rh_paracentral,3,150,0.02,0.0030402133322261133,177.5079365079365,0.9628669629021297
ALL_SZ,rh_isthmuscingulate -- rh_parahippocampal,0,150,0.0,0.002049496180271674,326.2857142857143,0.9224932278905597
ALL_SZ,rh_isthmuscingulate -- rh_parsopercularis,4,150,0.02666666666666667,0.0050874429752786445,125.72,0.976128613948822
ALL_SZ,rh_isthmuscingulate -- rh_parsorbitalis,1,150,0.006666666666666667,0.002888947980450974,157.07692307692307,-0.9495862401448764
ALL_SZ,rh_isthmuscingulate -- rh_parstriangularis,3,150,0.02,0.003466687328635941,156.29787234042553,0.9697823410338544
ALL_SZ,rh_isthmuscingulate -- rh_pericalcarine,2,150,0.013333333333333334,0.002826702708661165,209.89743589743588,0.9535948786980066
ALL_SZ,rh_isthmuscingulate -- rh_postcentral,0,150,0.0,0.0014347557968726868,316.0,-0.8863816559314728
ALL_SZ,rh_isthmuscingulate -- rh_posteriorcingulate,1,150,0.006666666666666667,0.0027586615036232654,196.47674418604652,0.9643730784571448
ALL_SZ,rh_isthmuscingulate -- rh_precentral,0,150,0.0,0.00251135010394519,303.6666666666667,-0.9656787382231818
ALL_SZ,rh_isthmuscingulate -- rh_rostralanteriorcingulate,0,150,0.0,0.002454864058808072,180.5,0.9615819752216339
ALL_SZ,rh_isthmuscingulate -- rh_rostralmiddlefrontal,0,150,0.0,0.002001541861165131,306.625,-0.9475179389119148
ALL_SZ,rh_isthmuscingulate -- rh_superiorfrontal,0,150,0.0,0.0020927299356348246,270.9583333333333,-0.9344970683256785
ALL_SZ,rh_isthmuscingulate -- rh_superiorparietal,0,150,0.0,0.0019334320761242136,270.0,-0.944508358836174
ALL_SZ,rh_isthmuscingulate -- rh_superiortemporal,0,150,0.0,0.0024721411738316207,225.57142857142858,-0.9403383610199909
ALL_SZ,rh_isthmuscingulate -- rh_supramarginal,0,150,0.0,0.0029643308408814186,186.3,-0.9672907292842865
ALL_SZ,rh_isthmuscingulate -- rh_temporalpole,0,150,0.0,0.00150280789786063,261.25,-0.8970668762922287
ALL_SZ,rh_isthmuscingulate -- rh_transversetemporal,0,150,0.0,0.0034077365111301024,140.4,0.9592203974723816
ALL_SZ,rh_lateraloccipital -- rh_lateralorbitofrontal,0,150,0.0,0.002288203896727325,282.90909090909093,-0.9448224631222811
ALL_SZ,rh_lateraloccipital -- rh_lingual,2,150,0.013333333333333334,0.0046838847942099505,206.33333333333334,0.9283996886677213
ALL_SZ,rh_lateraloccipital -- rh_medialorbitofrontal,0,150,0.0,0.0017405334455627929,339.4166666666667,0.9351755231618881
ALL_SZ,rh_lateraloccipital -- rh_middletemporal,0,150,0.0,0.0021988324714121888,199.0,0.934626281261444
ALL_SZ,rh_lateraloccipital -- rh_paracentral,0,150,0.0,0.002225909735282586,250.27272727272728,-0.9355143200267445
ALL_SZ,rh_lateraloccipital -- rh_parahippocampal,3,150,0.02,0.0031256103175975342,183.7816091954023,-0.9736880495630461
ALL_SZ,rh_lateraloccipital -- rh_parsopercularis,1,150,0.006666666666666667,0.002842694893286899,228.83333333333334,-0.9603920380274454
ALL_SZ,rh_lateraloccipital -- rh_parstriangularis,1,150,0.006666666666666667,0.002639415515669284,232.6,-0.9475383788347245
ALL_SZ,rh_lateraloccipital -- rh_postcentral,2,150,0.013333333333333334,0.0029629915961231794,221.78571428571428,0.9490785930837904
ALL_SZ,rh_lateraloccipital -- rh_precentral,4,150,0.02666666666666667,0.003064259014904246,196.5686274509804,0.9671832486694935
ALL_SZ,rh_lateraloccipital -- rh_precuneus,0,150,0.0,0.0023707408592634717,269.375,0.9080523252487183
ALL_SZ,rh_lateraloccipital -- rh_rostralanteriorcingulate,2,150,0.013333333333333334,0.0030153115547943686,216.5072463768116,-0.9507634026416834
ALL_SZ,rh_lateraloccipital -- rh_rostralmiddlefrontal,5,150,0.03333333333333333,0.003183827016303792,190.4496124031008,0.9811138764832371
ALL_SZ,rh_lateraloccipital -- rh_superiorfrontal,2,150,0.013333333333333334,0.0029608511331662016,204.98717948717947,0.9581425793659992
ALL_SZ,rh_lateraloccipital -- rh_superiorparietal,4,150,0.02666666666666667,0.0037764475033437196,180.51181102362204,0.9736580374672656
ALL_SZ,rh_lateraloccipital -- rh_superiortemporal,0,150,0.0,0.001281816343983315,513.5,0.8575663268566132
ALL_SZ,rh_lateraloccipital -- rh_supramarginal,0,150,0.0,0.0024556864531957443,297.37931034482756,0.9432074263178069
ALL_SZ,rh_lateraloccipital -- rh_transversetemporal,0,150,0.0,0.0013438275143989116,393.5,-0.8955355584621429
ALL_SZ,rh_lateralorbitofrontal -- rh_lingual,0,150,0.0,0.0019864424377961667,155.375,-0.9160237163305283
ALL_SZ,rh_lateralorbitofrontal -- rh_medialorbitofrontal,3,150,0.02,0.007037085615559597,126.55555555555556,0.7559001843134562
ALL_SZ,rh_lateralorbitofrontal -- rh_middletemporal,0,150,0.0,0.0021510723294850113,235.35294117647058,-0.9453007648972904
ALL_SZ,rh_lateralorbitofrontal -- rh_paracentral,1,150,0.006666666666666667,0.0029512098798503976,192.6315789473684,0.9730324556953028
ALL_SZ,rh_lateralorbitofrontal -- rh_parahippocampal,0,150,0.0,0.002583455783729003,207.5,0.9302173554897308
ALL_SZ,rh_lateralorbitofrontal -- rh_parsopercularis,1,150,0.006666666666666667,0.004638602031374884,216.875,0.9582592025399208
ALL_SZ,rh_lateralorbitofrontal -- rh_parsorbitalis,2,150,0.013333333333333334,0.0027624592863091744,182.07692307692307,-0.9292135651295002
ALL_SZ,rh_lateralorbitofrontal -- rh_parstriangularis,0,150,0.0,0.0035690468513666263,179.59259259259258,0.9654074024271082
ALL_SZ,rh_lateralorbitofrontal -- rh_pericalcarine,2,150,0.013333333333333334,0.0032214935751802834,259.0,0.9523420393466949
ALL_SZ,rh_lateralorbitofrontal -- rh_postcentral,1,150,0.006666666666666667,0.0027760068998214757,137.07692307692307,-0.9753847626539377
ALL_SZ,rh_lateralorbitofrontal -- rh_posteriorcingulate,1,150,0.006666666666666667,0.0026903557212959875,197.28571428571428,0.9618265316599891
ALL_SZ,rh_lateralorbitofrontal -- rh_precentral,0,150,0.0,0.0017539904419611788,265.125,-0.9164988845586777
ALL_SZ,rh_lateralorbitofrontal -- rh_precuneus,4,150,0.02666666666666667,0.004870029648250978,120.5,0.776586910088857
ALL_SZ,rh_lateralorbitofrontal -- rh_rostralanteriorcingulate,1,150,0.006666666666666667,0.003626496588071424,223.4,0.9307537019252777
ALL_SZ,rh_lateralorbitofrontal -- rh_rostralmiddlefrontal,0,150,0.0,0.0022383474703018907,271.25,-0.9243659004569054
ALL_SZ,rh_lateralorbitofrontal -- rh_superiorfrontal,1,150,0.006666666666666667,0.001722171466339151,229.6,-0.9115267157554626
ALL_SZ,rh_lateralorbitofrontal -- rh_superiorparietal,0,150,0.0,0.0021064194877521455,208.5,-0.9465843439102173
ALL_SZ,rh_lateralorbitofrontal -- rh_superiortemporal,2,150,0.013333333333333334,0.0035451027689818704,189.41176470588235,-0.954372293808881
ALL_SZ,rh_lateralorbitofrontal -- rh_supramarginal,1,150,0.006666666666666667,0.00263552911162376,281.92857142857144,-0.5321693164961678
ALL_SZ,rh_lateralorbitofrontal -- rh_temporalpole,2,150,0.013333333333333334,0.0026186326389533183,182.0,-0.9652575373649597
ALL_SZ,rh_lateralorbitofrontal -- rh_transversetemporal,1,150,0.006666666666666667,0.004306819039845778,179.75,0.9596927613019943
ALL_SZ,rh_lingual -- rh_medialorbitofrontal,1,150,0.006666666666666667,0.0025987980162649115,242.75,0.4841275066137314
ALL_SZ,rh_lingual -- rh_parahippocampal,0,150,0.0,0.002191567030078919,267.8888888888889,-0.9395617445309957
ALL_SZ,rh_lingual -- rh_parsopercularis,0,150,0.0,0.001298783028637038,432.5,-0.9001647979021072
ALL_SZ,rh_lingual -- rh_parsorbitalis,1,150,0.006666666666666667,0.0025410598657074845,230.73333333333332,-0.9061087528864543
ALL_SZ,rh_lingual -- rh_parstriangularis,0,150,0.0,0.0027440590639462273,195.76923076923077,-0.960945358643165
ALL_SZ,rh_lingual -- rh_postcentral,2,150,0.013333333333333334,0.002676965556512397,201.05882352941177,0.9488030759727254
ALL_SZ,rh_lingual -- rh_posteriorcingulate,0,150,0.0,0.0012385552437399242,647.0,-0.919553518295288
ALL_SZ,rh_lingual -- rh_precentral,2,150,0.013333333333333334,0.0037497353559989037,231.23076923076923,0.9142998456954956
ALL_SZ,rh_lingual -- rh_precuneus,13,150,0.08666666666666667,0.00430025670624195,154.7171717171717,0.9765741758876376
ALL_SZ,rh_lingual -- rh_rostralanteriorcingulate,0,150,0.0,0.001437793258338864,443.0,-0.8715564906597137
ALL_SZ,rh_lingual -- rh_rostralmiddlefrontal,1,150,0.006666666666666667,0.0023166384387249455,238.0,0.9200985074043274
ALL_SZ,rh_lingual -- rh_superiorparietal,3,150,0.02,0.0041082943043272615,180.8108108108108,0.9468181407129442
ALL_SZ,rh_lingual -- rh_superiortemporal,0,150,0.0,0.001759035770328967,331.0,0.01536682248115534
ALL_SZ,rh_lingual -- rh_supramarginal,4,150,0.02666666666666667,0.005407254191835214,207.0,0.9314683179060618
ALL_SZ,rh_lingual -- rh_temporalpole,7,150,0.04666666666666667,0.0035347151025556154,227.05128205128204,-0.9454652300247779
ALL_SZ,rh_lingual -- rh_transversetemporal,0,150,0.0,0.0050444726850132115,186.66666666666666,-0.9588241577148438
ALL_SZ,rh_medialorbitofrontal -- rh_middletemporal,0,150,0.0,0.0016010373248817398,296.8,0.9030239701271057
ALL_SZ,rh_medialorbitofrontal -- rh_paracentral,3,150,0.02,0.00467579498747745,138.91666666666666,-0.9424296071132024
ALL_SZ,rh_medialorbitofrontal -- rh_parahippocampal,0,150,0.0,0.0023566928336896786,205.5625,-0.9559716396033764
ALL_SZ,rh_medialorbitofrontal -- rh_parsopercularis,1,150,0.006666666666666667,0.0024203710713063147,184.0625,-0.9616582430899143
ALL_SZ,rh_medialorbitofrontal -- rh_parsorbitalis,1,150,0.006666666666666667,0.002602711843241633,144.125,0.48641771078109736
ALL_SZ,rh_medialorbitofrontal -- rh_parstriangularis,3,150,0.02,0.004621419012802348,174.375,-0.8442228883504868
ALL_SZ,rh_medialorbitofrontal -- rh_pericalcarine,0,150,0.0,0.003514162465771408,146.3,-0.9791194081306458
ALL_SZ,rh_medialorbitofrontal -- rh_postcentral,0,150,0.0,0.0025954450899372673,243.0,0.9786913232369856
ALL_SZ,rh_medialorbitofrontal -- rh_posteriorcingulate,1,150,0.006666666666666667,0.0013705665157735499,442.6,-0.8836294293403626
ALL_SZ,rh_medialorbitofrontal -- rh_precentral,0,150,0.0,0.002331469719967927,206.33333333333334,0.9568525205055872
ALL_SZ,rh_medialorbitofrontal -- rh_precuneus,0,150,0.0,0.0025593714799630666,224.71428571428572,0.42431038192340303
ALL_SZ,rh_medialorbitofrontal -- rh_rostralanteriorcingulate,3,150,0.02,0.004381065565273553,213.1818181818182,-0.9423676891760393
ALL_SZ,rh_medialorbitofrontal -- rh_rostralmiddlefrontal,0,150,0.0,0.0024180398594005163,223.0,0.9502377569675445
ALL_SZ,rh_medialorbitofrontal -- rh_superiorfrontal,0,150,0.0,0.0025650985863465976,252.625,0.9538092762231827
ALL_SZ,rh_medialorbitofrontal -- rh_superiorparietal,0,150,0.0,0.0026079088361263495,265.90909090909093,0.933977788144892
ALL_SZ,rh_medialorbitofrontal -- rh_superiortemporal,0,150,0.0,0.001615642060519372,283.0,0.9287608762582144
ALL_SZ,rh_medialorbitofrontal -- rh_supramarginal,0,150,0.0,0.0024548597074100817,202.0,0.545572128560808
ALL_SZ,rh_medialorbitofrontal -- rh_temporalpole,0,150,0.0,0.002420910812968522,213.41666666666666,0.16743963956832886
ALL_SZ,rh_medialorbitofrontal -- rh_transversetemporal,1,150,0.006666666666666667,0.0021628201907884373,130.0,-0.9062567353248596
ALL_SZ,rh_middletemporal -- rh_paracentral,1,150,0.006666666666666667,0.0030173236219299144,228.2127659574468,-0.954401137981009
ALL_SZ,rh_middletemporal -- rh_parahippocampal,2,150,0.013333333333333334,0.004256944781227056,219.22222222222223,-0.9417489303482903
ALL_SZ,rh_middletemporal -- rh_parsopercularis,2,150,0.013333333333333334,0.0033891373491780905,225.92857142857142,-0.9422203813280378
ALL_SZ,rh_middletemporal -- rh_parsorbitalis,0,150,0.0,0.0014810412199768668,329.25,0.8775668442249298
ALL_SZ,rh_middletemporal -- rh_parstriangularis,4,150,0.02666666666666667,0.003550450523700336,214.5581395348837,-0.9506009193353875
ALL_SZ,rh_middletemporal -- rh_pericalcarine,2,150,0.013333333333333334,0.002599925934663487,198.6578947368421,-0.9385471500848469
ALL_SZ,rh_middletemporal -- rh_posteriorcingulate,2,150,0.013333333333333334,0.0031960127926515254,190.90804597701148,-0.9610238034149696
ALL_SZ,rh_middletemporal -- rh_rostralanteriorcingulate,0,150,0.0,0.001337614631678871,374.0,-0.8876650780439377
ALL_SZ,rh_middletemporal -- rh_rostralmiddlefrontal,0,150,0.0,0.001958552659634953,153.0,0.9239095250765482
ALL_SZ,rh_middletemporal -- rh_superiorfrontal,1,150,0.006666666666666667,0.002282325343926026,260.44444444444446,0.9166693124506209
ALL_SZ,rh_middletemporal -- rh_superiortemporal,5,150,0.03333333333333333,0.0033898361767995305,178.12745098039215,0.9715999721312055
ALL_SZ,rh_middletemporal -- rh_supramarginal,0,150,0.0,0.0020366563495313517,185.33333333333334,0.3332697749137879
ALL_SZ,rh_middletemporal -- rh_temporalpole,0,150,0.0,0.0013921122820953948,188.0,0.8896996378898621
ALL_SZ,rh_paracentral -- rh_parahippocampal,0,150,0.0,0.0018975268813250744,258.9,0.9190579533576966
ALL_SZ,rh_paracentral -- rh_parsopercularis,3,150,0.02,0.0035394944648066856,201.32,0.9515401935577392
ALL_SZ,rh_paracentral -- rh_parstriangularis,4,150,0.02666666666666667,0.003873281399599948,175.0909090909091,0.9658897993239489
ALL_SZ,rh_paracentral -- rh_pericalcarine,4,150,0.02666666666666667,0.0038544621836923594,274.07142857142856,0.9371694581849235
ALL_SZ,rh_paracentral -- rh_postcentral,0,150,0.0,0.0023099191520488645,268.3,-0.9217147886753082
ALL_SZ,rh_paracentral -- rh_posteriorcingulate,1,150,0.006666666666666667,0.0027927914484461957,219.23636363636365,0.9533300464803522
ALL_SZ,rh_paracentral -- rh_precentral,0,150,0.0,0.0019393678155028098,247.3,-0.9436752021312713
ALL_SZ,rh_paracentral -- rh_rostralanteriorcingulate,2,150,0.013333333333333334,0.003241970238651442,231.58333333333334,0.9324895689884821
ALL_SZ,rh_paracentral -- rh_rostralmiddlefrontal,0,150,0.0,0.0020613574879655627,277.57142857142856,-0.9475620090961456
ALL_SZ,rh_paracentral -- rh_superiorfrontal,1,150,0.006666666666666667,0.002581821438175402,245.1,-0.9494381666183471
ALL_SZ,rh_paracentral -- rh_superiorparietal,0,150,0.0,0.0015512266067783016,359.1666666666667,-0.9014311333497366
ALL_SZ,rh_paracentral -- rh_superiortemporal,2,150,0.013333333333333334,0.0028323050994264816,250.1,-0.936300257841746
ALL_SZ,rh_paracentral -- rh_supramarginal,0,150,0.0,0.0021909136860784892,198.375,-0.928887277841568
ALL_SZ,rh_parahippocampal -- rh_parsopercularis,1,150,0.006666666666666667,0.0024833204855224267,219.95348837209303,0.9469836880994398
ALL_SZ,rh_parahippocampal -- rh_parstriangularis,0,150,0.0,0.0026880315209563852,296.1,0.9453782200813293
ALL_SZ,rh_parahippocampal -- rh_pericalcarine,0,150,0.0,0.0014578498010157487,239.0,0.895667314529419
ALL_SZ,rh_parahippocampal -- rh_postcentral,2,150,0.013333333333333334,0.0027984658462168123,253.68085106382978,-0.944202813696354
ALL_SZ,rh_parahippocampal -- rh_posteriorcingulate,2,150,0.013333333333333334,0.0037173613203417594,111.0,0.9692287061895642
ALL_SZ,rh_parahippocampal -- rh_precentral,3,150,0.02,0.0030775605624892076,199.75675675675674,-0.9702349514574617
ALL_SZ,rh_parahippocampal -- rh_precuneus,0,150,0.0,0.002717333651760742,181.0,-0.9472795989778307
ALL_SZ,rh_parahippocampal -- rh_rostralanteriorcingulate,2,150,0.013333333333333334,0.0029697507399714493,201.2127659574468,0.9663217498901042
ALL_SZ,rh_parahippocampal -- rh_rostralmiddlefrontal,3,150,0.02,0.003054464179122845,177.82558139534885,-0.9708860537340475
ALL_SZ,rh_parahippocampal -- rh_superiorfrontal,3,150,0.02,0.002933227720094785,196.8360655737705,-0.9563298909390558
ALL_SZ,rh_parahippocampal -- rh_superiorparietal,3,150,0.02,0.0030542944703309534,231.50704225352112,-0.9668064789033272
ALL_SZ,rh_parahippocampal -- rh_superiortemporal,0,150,0.0,0.0036960823216092,158.0,-0.9628909355715701
ALL_SZ,rh_parahippocampal -- rh_supramarginal,0,150,0.0,0.0025312726586963472,240.125,-0.9384902889529864
ALL_SZ,rh_parahippocampal -- rh_transversetemporal,3,150,0.02,0.00514626946883737,179.92307692307693,0.9537713802777804
ALL_SZ,rh_parsopercularis -- rh_parsorbitalis,0,150,0.0,0.0014395661996737719,131.0,0.882928192615509
ALL_SZ,rh_parsopercularis -- rh_parstriangularis,2,150,0.013333333333333334,0.0036542616900294826,214.25,0.9557162597775459
ALL_SZ,rh_parsopercularis -- rh_pericalcarine,0,150,0.0,0.0015647704242504551,81.0,0.8954074382781982
ALL_SZ,rh_parsopercularis -- rh_postcentral,0,150,0.0,0.0023187937858156144,305.9230769230769,-0.9384340689732478
ALL_SZ,rh_parsopercularis -- rh_posteriorcingulate,4,150,0.02666666666666667,0.00430848172732138,160.82758620689654,0.9579186562834114
ALL_SZ,rh_parsopercularis -- rh_precentral,2,150,0.013333333333333334,0.003229332973292941,204.6078431372549,-0.9514176974109575
ALL_SZ,rh_parsopercularis -- rh_precuneus,0,150,0.0,0.0027917913994314827,119.5,-0.9444682796796163
ALL_SZ,rh_parsopercularis -- rh_rostralanteriorcingulate,4,150,0.02666666666666667,0.0034591332467792378,165.23076923076923,0.9671286787742224
ALL_SZ,rh_parsopercularis -- rh_rostralmiddlefrontal,1,150,0.006666666666666667,0.002511976246035308,237.92105263157896,-0.9549478982624254
ALL_SZ,rh_parsopercularis -- rh_superiorfrontal,4,150,0.02666666666666667,0.0031133668150393544,166.0597014925373,-0.9642939016000548
ALL_SZ,rh_parsopercularis -- rh_superiorparietal,2,150,0.013333333333333334,0.002695114365391998,276.95454545454544,-0.9474982429634441
ALL_SZ,rh_parsopercularis -- rh_superiortemporal,1,150,0.006666666666666667,0.0033878122815054006,219.78947368421052,-0.9336608052253723
ALL_SZ,rh_parsopercularis -- rh_supramarginal,1,150,0.006666666666666667,0.002696424266345771,259.85714285714283,-0.9403728757585798
ALL_SZ,rh_parsopercularis -- rh_transversetemporal,0,150,0.0,0.0022324262650476163,297.5,0.9333847761154175
ALL_SZ,rh_parsorbitalis -- rh_parstriangularis,0,150,0.0,0.002602287079249196,246.66666666666666,-0.8688883384068807
ALL_SZ,rh_parsorbitalis -- rh_pericalcarine,2,150,0.013333333333333334,0.00319724233848937,182.34883720930233,-0.9626952576082807
ALL_SZ,rh_parsorbitalis -- rh_posteriorcingulate,0,150,0.0,0.0013332270121483526,280.0,-0.8226977586746216
ALL_SZ,rh_parsorbitalis -- rh_precuneus,3,150,0.02,0.003151000629624541,256.05555555555554,-0.9408775568008423
ALL_SZ,rh_parsorbitalis -- rh_superiortemporal,0,150,0.0,0.0023168563520288236,181.11111111111111,0.9251709646648831
ALL_SZ,rh_parsorbitalis -- rh_supramarginal,3,150,0.02,0.0074027563358668,118.66666666666667,-0.9267867803573608
ALL_SZ,rh_parsorbitalis -- rh_temporalpole,8,150,0.05333333333333334,0.0031597359788358547,164.009900990099,0.9741684434437515
ALL_SZ,rh_parstriangularis -- rh_pericalcarine,1,150,0.006666666666666667,0.004672215550826161,152.0,0.9459506502518287
ALL_SZ,rh_parstriangularis -- rh_postcentral,0,150,0.0,0.0023416604847627926,232.25,-0.952733401209116
ALL_SZ,rh_parstriangularis -- rh_posteriorcingulate,3,150,0.02,0.0033197828686038016,151.02173913043478,0.9686900688254315
ALL_SZ,rh_parstriangularis -- rh_precentral,0,150,0.0,0.0023281550772652326,230.30769230769232,-0.949376275906196
ALL_SZ,rh_parstriangularis -- rh_precuneus,1,150,0.006666666666666667,0.0027601326881377414,179.88888888888889,-0.9820391337076823
ALL_SZ,rh_parstriangularis -- rh_rostralanteriorcingulate,1,150,0.006666666666666667,0.0031283209350333823,267.3888888888889,0.9482072790463766
ALL_SZ,rh_parstriangularis -- rh_rostralmiddlefrontal,0,150,0.0,0.002202389831924903,281.06666666666666,-0.9353000203768412
ALL_SZ,rh_parstriangularis -- rh_superiorfrontal,0,150,0.0,0.002674659956316928,261.5238095238095,-0.9552864176886422
ALL_SZ,rh_parstriangularis -- rh_superiorparietal,0,150,0.0,0.0022387768117686983,253.47368421052633,-0.9370995822705721
ALL_SZ,rh_parstriangularis -- rh_superiortemporal,2,150,0.013333333333333334,0.0035185478913948454,159.77777777777777,-0.9580513547967981
ALL_SZ,rh_parstriangularis -- rh_supramarginal,2,150,0.013333333333333334,0.003698341541654656,247.61904761904762,-0.8673492641676039
ALL_SZ,rh_parstriangularis -- rh_transversetemporal,1,150,0.006666666666666667,0.0032242403502743674,118.0,0.9195582032203674
ALL_SZ,rh_pericalcarine -- rh_posteriorcingulate,0,150,0.0,0.001834911194491144,267.4375,0.9096786342561245
ALL_SZ,rh_pericalcarine -- rh_precuneus,1,150,0.006666666666666667,0.0016922353702438456,19.0,0.8989641070365906
ALL_SZ,rh_pericalcarine -- rh_superiortemporal,1,150,0.006666666666666667,0.0022120523241211825,226.75,-0.9367104868094126
ALL_SZ,rh_pericalcarine -- rh_supramarginal,0,150,0.0,0.0016777685784300916,255.66666666666666,-0.9088195959726969
ALL_SZ,rh_pericalcarine -- rh_temporalpole,0,150,0.0,0.002029917914345745,181.375,-0.9072516411542892
ALL_SZ,rh_postcentral -- rh_precentral,3,150,0.02,0.0027988877090116488,202.62264150943398,0.9385758132304786
ALL_SZ,rh_postcentral -- rh_precuneus,0,150,0.0,0.0029119738292675648,246.08823529411765,0.9515686631202698
ALL_SZ,rh_postcentral -- rh_rostralanteriorcingulate,0,150,0.0,0.0020884228803585165,262.0,-0.9202401392600116
ALL_SZ,rh_postcentral -- rh_rostralmiddlefrontal,6,150,0.04,0.0034388908890957593,191.0340909090909,0.9598595689643513
ALL_SZ,rh_postcentral -- rh_superiorfrontal,0,150,0.0,0.0014415851137079868,299.375,0.8890760615468025
ALL_SZ,rh_postcentral -- rh_superiorparietal,9,150,0.06,0.0039919468961218865,183.2608695652174,0.9744637831397679
ALL_SZ,rh_postcentral -- rh_superiortemporal,0,150,0.0,0.00235389549119717,162.25,0.9750195890665055
ALL_SZ,rh_postcentral -- rh_supramarginal,4,150,0.02666666666666667,0.003258955093596156,185.42857142857142,0.9574451134318397
ALL_SZ,rh_posteriorcingulate -- rh_precentral,0,150,0.0,0.001370586605447421,528.0,-0.844940185546875
ALL_SZ,rh_posteriorcingulate -- rh_rostralanteriorcingulate,1,150,0.006666666666666667,0.002003490990573272,306.0,0.8932141184806823
ALL_SZ,rh_posteriorcingulate -- rh_rostralmiddlefrontal,0,150,0.0,0.0021321456843295837,238.0,-0.9034784436225892
ALL_SZ,rh_posteriorcingulate -- rh_superiorfrontal,1,150,0.006666666666666667,0.0015488420561907315,232.3,-0.8797175884246826
ALL_SZ,rh_posteriorcingulate -- rh_superiortemporal,5,150,0.03333333333333333,0.002884292520398251,204.9,-0.9577259089265551
ALL_SZ,rh_posteriorcingulate -- rh_supramarginal,0,150,0.0,0.0023948262416007655,202.2,-0.5889614582061767
ALL_SZ,rh_posteriorcingulate -- rh_temporalpole,0,150,0.0,0.001460641706691472,112.0,-0.919676959514618
ALL_SZ,rh_posteriorcingulate -- rh_transversetemporal,0,150,0.0,0.0021468479395054985,185.66666666666666,0.9241126974423727
ALL_SZ,rh_precentral -- rh_precuneus,3,150,0.02,0.006194897023657199,138.11111111111111,0.9347817897796631
ALL_SZ,rh_precentral -- rh_rostralanteriorcingulate,9,150,0.06,0.003837008371898872,178.98529411764707,-0.9672133905046126
ALL_SZ,rh_precentral -- rh_rostralmiddlefrontal,0,150,0.0,0.002924185583353788,192.4712643678161,0.9724391315175199
ALL_SZ,rh_precentral -- rh_superiorfrontal,2,150,0.013333333333333334,0.0028004704120095734,229.07692307692307,0.9551462519627351
ALL_SZ,rh_precentral -- rh_superiorparietal,6,150,0.04,0.003505481507298527,195.74418604651163,0.9596456448699153
ALL_SZ,rh_precentral -- rh_superiortemporal,2,150,0.013333333333333334,0.005161092322859715,95.85714285714286,0.9440176316670009
ALL_SZ,rh_precentral -- rh_supramarginal,1,150,0.006666666666666667,0.0029858588814012698,237.6,0.9379938840866089
ALL_SZ,rh_precentral -- rh_temporalpole,0,150,0.0,0.0014721940325248335,219.0,-0.8376175165176392
ALL_SZ,rh_precentral -- rh_transversetemporal,0,150,0.0,0.0030011194569735315,89.75,-0.9594469815492629
