fs_id,roi,CT,MC,Vol,SD,SA,n_vertices
ds004302_sub-24,lh_rostralanteriorcingulate,2.323086738586426,-0.04022809490561485,2598.22021484375,0.3935340940952301,1009.7633056640625,1471
ds004302_sub-24,lh_rostralmiddlefrontal,2.2315659523010254,-0.02553703635931015,16361.3359375,-0.06478051841259003,6760.4853515625,9361
ds004302_sub-24,lh_superiorfrontal,2.562206983566284,-0.02126331441104412,23010.8984375,-0.6167118549346924,8087.41455078125,11723
ds004302_sub-24,lh_superiorparietal,2.1019763946533203,-0.0347544401884079,11087.6796875,-0.012738843448460102,4724.8154296875,7134
ds004302_sub-24,lh_superiortemporal,2.8004419803619385,-0.031099874526262283,13814.548828125,-0.33876097202301025,4378.8427734375,6684
ds004302_sub-24,lh_supramarginal,2.42976975440979,-0.019624721258878708,13116.96875,0.7422834038734436,4991.5107421875,7424
ds004302_sub-24,lh_frontalpole,2.6644136905670166,-0.1681399643421173,1143.2783203125,-9.163817405700684,315.5702819824219,392
ds004302_sub-24,lh_temporalpole,3.2949042320251465,-0.0961695984005928,2254.098388671875,-7.4613237380981445,540.7288818359375,750
ds004302_sub-24,lh_transversetemporal,2.4646029472351074,-0.04979058355093002,1307.742431640625,2.9675018787384033,489.02642822265625,816
ds004302_sub-24,lh_insula,3.1569440364837646,0.029341690242290497,7618.7705078125,5.718895435333252,2388.86474609375,3492
ds004302_sub-24,rh_bankssts,2.477849006652832,0.03497176244854927,2352.14697265625,4.813608169555664,1001.8909912109375,1506
ds004302_sub-24,rh_caudalanteriorcingulate,2.6267292499542236,0.017265552654862404,2255.269775390625,1.0385016202926636,772.5355224609375,1087
ds004302_sub-24,rh_caudalmiddlefrontal,2.442626714706421,0.00137053313665092,4613.142578125,3.0998117923736572,1914.700439453125,2875
ds004302_sub-24,rh_cuneus,1.7996509075164795,-0.04623784124851227,3912.06494140625,-2.8558266162872314,1995.912841796875,2953
ds004302_sub-24,rh_entorhinal,3.1838371753692627,-0.07247434556484222,1731.465576171875,-4.718898296356201,394.95538330078125,593
ds004302_sub-24,rh_fusiform,2.657050609588623,-0.035767264664173126,9895.63671875,1.5404397249221802,3214.310791015625,4702
ds004302_sub-24,rh_inferiorparietal,2.408782720565796,-0.02953217178583145,17986.193359375,0.044583760201931,6384.05029296875,9141
ds004302_sub-24,rh_inferiortemporal,2.446366548538208,-0.03488323464989662,10636.888671875,-0.7828884124755859,3618.40869140625,5385
ds004302_sub-24,rh_isthmuscingulate,2.298149585723877,-0.026262138038873672,2628.72705078125,-1.5997819900512695,964.5774536132812,1397
ds004302_sub-24,rh_lateraloccipital,2.430769681930542,-0.030536480247974396,17814.529296875,-1.7924598455429077,5873.6640625,8420
ds004302_sub-24,rh_lateralorbitofrontal,2.454725980758667,-0.017919989302754402,8454.025390625,0.13571898639202118,3195.39697265625,4245
ds004302_sub-24,rh_lingual,1.9953396320343018,-0.027584701776504517,6844.8134765625,-0.6168401837348938,2978.5830078125,4289
ds004302_sub-24,rh_medialorbitofrontal,2.3742971420288086,-0.03860969841480255,6561.79736328125,-1.8117130994796753,2452.744873046875,3262
ds004302_sub-24,rh_middletemporal,2.5687501430511475,-0.046739816665649414,12804.677734375,-0.8916346430778503,4088.24658203125,5849
ds004302_sub-24,rh_parahippocampal,2.737830638885498,-0.0314992219209671,1945.694091796875,0.0499756820499897,620.3265380859375,965
ds004302_sub-24,rh_paracentral,2.45072078704834,-0.02285066619515419,4540.23046875,0.272760272026062,1684.38818359375,2760
ds004302_sub-24,rh_parsopercularis,2.5156102180480957,-0.035513218492269516,4941.943359375,-0.358012855052948,1785.88427734375,2576
ds004302_sub-24,rh_parsorbitalis,2.431872844696045,-0.05910024046897888,2922.6640625,-3.8062477111816406,994.1099853515625,1316
ds004302_sub-24,rh_parstriangularis,2.382873058319092,-0.033948931843042374,5409.9052734375,-1.2048569917678833,2040.9002685546875,2775
ds004302_sub-24,rh_pericalcarine,1.6050612926483154,0.03467855602502823,2362.5224609375,2.236767292022705,1633.2613525390625,2433
ds004302_sub-24,rh_postcentral,2.0484774112701416,-0.04237508773803711,9306.55859375,-0.8909754157066345,4112.755859375,6323
ds004302_sub-24,rh_posteriorcingulate,2.4620511531829834,0.0053092362359166145,3473.76318359375,1.970344066619873,1316.54052734375,1872
ds004302_sub-24,rh_precentral,2.467444896697998,-0.02863449603319168,15536.1513671875,0.5060268640518188,5796.84716796875,9192
ds004302_sub-24,rh_precuneus,2.56555438041687,-0.010101860389113426,10768.9912109375,2.231600522994995,4064.608642578125,5936
ds004302_sub-24,rh_rostralanteriorcingulate,2.6892809867858887,-0.022300492972135544,2301.3134765625,0.28748470544815063,755.38232421875,903
